0.01,0,0.3877294097121956,-3.24227787256293,-6.861611529649754,-3.2422778725616115
0.03503759398496241,0,0.38695429576627893,-3.242277872454369,-6.827188939571518,-3.2422778725616115
0.060075187969924816,0,0.38617113806131753,-3.2422778674594053,-6.792820017318437,-3.2422778725616115
0.08511278195488721,0,0.3853799154702779,-3.242277831065459,-6.7585069421137325,-3.2422778725616115
0.11015037593984962,0,0.38458060095106,-3.2422776934857853,-6.724251807221448,-3.2422778725616115
0.13518796992481205,0,0.38377316210645973,-3.2422773410936316,-6.690056631862943,-3.2422778725616115
0.16022556390977444,0,0.3829575616723128,-3.242276616939422,-6.655923370608879,-3.2422778725616115
0.18526315789473685,0,0.3821337579440984,-3.242275324794234,-6.621853922361483,-3.2422778725616115
0.21030075187969927,0,0.37967175318217083,-3.242276669765259,-6.5641198853779095,-3.2422778725616115
0.23533834586466168,0,0.37878918137833845,-3.2422757314486765,-6.529751983166859,-3.2422778725616115
0.2603759398496241,0,0.37789790335606055,-3.2422743225609403,-6.495457450627072,-3.2422778725616115
0.2854135338345865,0,0.37699783171621126,-3.2422723608303166,-6.461237697192256,-3.2422778725616115
0.31045112781954887,0,0.376088877553553,-3.242269754369185,-6.427094140827535,-3.2422778725616115
0.3354887218045113,0,0.37517095050107835,-3.242266458186068,-6.393028209201564,-3.2422778725616115
0.3605263157894737,0,0.37363862249580054,-3.242272035891271,-6.350644296126074,-3.2422778725616115
0.3855639097744361,0,0.37268512863972786,-3.2422702915788135,-6.316565816373305,-3.2422778725616115
0.4106015037593985,0,0.3717220596957212,-3.2422684371454067,-6.28256870199568,-3.2422778725616115
0.43563909774436094,0,0.3707493084422919,-3.2422666020322306,-6.248654378960149,-3.2422778725616115
0.46067669172932335,0,0.3697667664366966,-3.242265025398716,-6.214824293290892,-3.2422778725616115
0.48571428571428577,0,0.3687743240108673,-3.2422639234268633,-6.1810799113419845,-3.2422778725616115
0.5107518796992482,0,0.3677718702819379,-3.2422636300437406,-6.147422720255207,-3.2422778725616115
0.5357894736842106,0,0.3667592931496985,-3.2422645324502564,-6.113854228228687,-3.2422778725616115
