0.01,-3.2426688524700102
0.11045226130653266,-3.2422539510796535
0.21090452261306533,-3.2415982996345942
0.311356783919598,-3.238778580707309
0.41180904522613065,-3.2331433964387246
0.5122613065326633,-3.2242987627128383
0.612713567839196,-3.2117069273091374
0.7131658291457287,-3.1947207023727304
0.8136180904522613,-3.186474494754564
0.9140703517587939,-3.163954271902845
1.0145226130653267,-3.1371217432398333
1.1149748743718593,-3.1060923607069926
1.215427135678392,-3.071132626015745
1.3158793969849245,-3.032615396198924
1.4163316582914574,-2.9909751412637546
1.51678391959799,-2.9466716858459323
1.6172361809045226,-2.855624741642894
1.7176884422110552,-2.805871440451434
1.8181407035175878,-2.7554102464714267
1.9185929648241207,-2.704557440663064
2.019045226130653,-2.6535823014644704
2.1194974874371857,-2.602713077766722
2.2199497487437183,-2.5521424337950966
2.320402010050251,-2.502032216906464
2.4208542713567835,-2.452517558482079
2.521306532663316,-2.403710384121892
2.621758793969849,-2.3557024266689304
2.722211055276382,-2.308567828799176
2.8226633165829145,-2.2623654085468665
2.923115577889447,-2.2171406452243505
3.0235678391959797,-2.1729274302831723
3.1240201005025123,-2.129749617105335
3.224472361809045,-2.0876223959712217
3.3249246231155776,-2.0465535150439704
3.42537688442211,-2.00654436398906
3.525829145728643,-1.9675909345415818
3.6262814070351754,-1.9296846700942445
3.726733668341708,-1.8928132151488837
3.827185929648241,-1.8569610743798204
3.9276381909547737,-1.8221101902196681
4.028090452261306,-1.683345151045326
4.128542713567839,-1.6542762974554366
4.228994974874372,-1.6260323015504679
4.329447236180904,-1.5985854199370246
4.429899497487437,-1.5719087397621547
4.5303517587939695,-1.5459761809097
4.630804020100502,-1.5207624933354391
4.731256281407035,-1.4962432504100063
4.831708542713567,-1.472394838987987
4.9321608040201,-1.449194446798423
5.0326130653266326,-1.4266200476691044
5.133065326633165,-1.4046503850081509
5.233517587939698,-1.3832649538983266
5.33396984924623,-1.3624439821344638
5.434422110552764,-1.3421684104557259
5.5348743718592965,-1.3224198722074618
5.635326633165829,-1.3031806726307194
5.735778894472362,-1.2844337679239568
5.836231155778894,-1.2661627442902135
5.936683417085427,-1.2483517969657703
6.03713567839196,-1.2309857094685661
6.137587939698492,-1.2140498330658973
6.238040201005025,-1.1975300665538935
6.3384924623115575,-1.1814128364123793
6.43894472361809,-1.1656850773869682
6.539396984924623,-1.1503342135243972
6.639849246231155,-1.1353481396977476
6.740301507537688,-1.1207152036427122
6.840753768844221,-1.1064241885208879
6.941206030150753,-1.0924642960209883
